Customer State,Review Score,Purchase Timestamp,Purchase Date,Monetary,Customer Segment,Marketing Action,Customer_ID,Order_ID,Product_ID,product_name,aisle,department,Product Category,latent_cluster
PR,5,2017-08-01 18:38:42,2017-08-01 00:00:00,472.06,Loyal Customers,Loyality programs;Cross Sell,33008,42252,8446,Utility Lighter,more household,household,more household,3.0
RJ,5,2017-05-16 17:58:04,2017-05-16 00:00:00,251.54,Loyal Customers,Loyality programs;Cross Sell,26010,57141,12827,Perfumes,candy chocolate,snacks,Perfumes,4.0
MG,3,2017-05-19 10:26:15,2017-05-19 00:00:00,349.64,Loyal Customers,Loyality programs;Cross Sell,21197,65586,26775,Organic Dried Raw Mango Slices,nuts seeds dried fruit,snacks,nuts seeds dried fruit,0.0
SP,1,2018-01-25 19:44:58,2018-01-25 00:00:00,260.91,Loyal Customers,Loyality programs;Cross Sell,23790,94793,12254,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,4.0
SP,5,2018-01-20 20:26:40,2018-01-20 00:00:00,260.91,Loyal Customers,Loyality programs;Cross Sell,23790,49940,29669,Organic Tri-Color Blend Quinoa,grains rice dried goods,dry goods pasta,grains rice dried goods,4.0
SP,5,2018-02-05 00:07:37,2018-02-05 00:00:00,269.57,Loyal Customers,Loyality programs;Cross Sell,23060,59135,10495,Visine Tears Dry Eye Relief Dry Eye,eye ear care,personal care,eye ear care,6.0
SP,4,2017-02-03 16:13:58,2017-02-03 00:00:00,269.57,Loyal Customers,Loyality programs;Cross Sell,23060,21673,18663,Aged White Cheddar Cheese,packaged cheese,dairy eggs,packaged cheese,6.0
SP,5,2017-08-25 11:29:01,2017-08-25 00:00:00,190.08,Loyal Customers,Loyality programs;Cross Sell,11665,41611,8362,Feta Cheese,packaged cheese,dairy eggs,packaged cheese,3.0
GO,5,2018-06-27 22:22:24,2018-06-27 00:00:00,429.22,Loyal Customers,Loyality programs;Cross Sell,3475,1138,510,Protein Blend Honey Oats & Seeds Cereal,cereal,breakfast,cereal,5.0
RJ,5,2017-08-27 17:51:48,2017-08-27 00:00:00,404.34,Loyal Customers,Loyality programs;Cross Sell,19103,76366,7599,Sensor 2 Plus Disposable Razors,shave needs,personal care,shave needs,5.0
SP,4,2018-05-24 15:39:39,2018-05-24 00:00:00,204.98,Loyal Customers,Loyality programs;Cross Sell,10357,13797,6114,Fat Free Refried Pinto Beans,canned meals beans,canned goods,canned meals beans,5.0
SP,5,2017-12-20 16:55:58,2017-12-20 00:00:00,204.98,Loyal Customers,Loyality programs;Cross Sell,10357,12206,15423,Cherry Liquid Upset Stomach Reliever/Anti-Diarrheal,digestion,personal care,digestion,5.0
RJ,5,2017-08-24 16:44:37,2017-08-24 00:00:00,388.77,Loyal Customers,Loyality programs;Cross Sell,21539,25106,16178,Soup Chicken Tortilla,Nature Box,deli,Nature Box,6.0
RJ,4,2017-09-19 13:22:56,2017-09-19 00:00:00,525.55,Loyal Customers,Loyality programs;Cross Sell,29295,21326,16178,Soup Chicken Tortilla,Nature Box,deli,Nature Box,4.0
SP,5,2018-03-28 14:01:30,2018-03-28 00:00:00,459.57,Loyal Customers,Loyality programs;Cross Sell,4207,50538,24584,Lemon Verbena Tub and Tile Cleaner,cleaning products,household,cleaning products,6.0
SP,4,2017-08-16 09:28:07,2017-08-16 00:00:00,332.81,Loyal Customers,Loyality programs;Cross Sell,17204,60259,4692,Protein,yogurt,dairy eggs,Protein,6.0
RJ,5,2018-01-14 13:04:46,2018-01-14 00:00:00,327.05,Loyal Customers,Loyality programs;Cross Sell,171,12308,17585,Raspberry Blast Fruit and Chia Seed Bar,energy granola bars,snacks,energy granola bars,6.0
SP,1,2018-04-16 17:55:25,2018-04-16 00:00:00,251.62,Loyal Customers,Loyality programs;Cross Sell,4858,44982,28467,Beef Chile Colorado,frozen meals,frozen,frozen meals,6.0
SC,4,2018-06-27 12:22:12,2018-06-27 00:00:00,214.53,Loyal Customers,Loyality programs;Cross Sell,40876,6663,20696,Ultra Conditioning Lip Balm with Kokum Butter,skin care,personal care,skin care,0.0
SP,5,2017-06-07 17:24:53,2017-06-07 00:00:00,324.41,Loyal Customers,Loyality programs;Cross Sell,16719,50831,30022,Organic Chunky Tomato & Herb Pasta Sauce,MunchPak,dry goods pasta,MunchPak,3.0
BA,5,2018-01-10 07:26:34,2018-01-10 00:00:00,345.62,Loyal Customers,Loyality programs;Cross Sell,6960,12686,16038,Light Corn Syrup,Love with food,pantry,Love with food,2.0
RJ,5,2016-10-08 18:39:08,2016-10-08 00:00:00,882.81,Loyal Customers,Loyality programs;Cross Sell,27484,71735,29709,California Pinot Noir Red Wine,missing,missing,Hand Luggage,3.0
MG,5,2017-06-29 22:25:28,2017-06-29 00:00:00,474.39,Loyal Customers,Loyality programs;Cross Sell,28080,53642,20053,Clasico Crispy Yellow Corn Tortilla Chips,chips pretzels,snacks,chips pretzels,3.0
SP,5,2018-08-02 18:50:46,2018-08-02 00:00:00,164.8,Loyal Customers,Loyality programs;Cross Sell,26171,32674,25285,Chunky Tomato Bisque Soups,soup broth bouillon,canned goods,soup broth bouillon,4.0
RJ,5,2017-12-31 10:51:36,2017-12-31 00:00:00,409.11,Loyal Customers,Loyality programs;Cross Sell,20079,22546,31020,Organic Honey Grade A,Love with food,pantry,Love with food,5.0
RJ,5,2018-06-01 21:24:10,2018-06-01 00:00:00,284.0,Loyal Customers,Loyality programs;Cross Sell,11034,50895,26695,Garlic Marinara Pasta Sauce,MunchPak,dry goods pasta,MunchPak,3.0
SP,5,2017-07-17 08:44:24,2017-07-17 00:00:00,281.19,Loyal Customers,Loyality programs;Cross Sell,12755,85533,30717,Organic Ranch Salad Dressing,salad dressing toppings,pantry,salad dressing toppings,3.0
RS,5,2017-05-08 19:11:58,2017-05-08 00:00:00,378.59,Loyal Customers,Loyality programs;Cross Sell,19371,66650,21468,Mocca-Java Decaffeinated Ground Coffee,coffee,beverages,coffee,3.0
SP,4,2018-02-15 13:13:28,2018-02-15 00:00:00,408.95,Loyal Customers,Loyality programs;Cross Sell,4819,43790,13884,Chocolate Chip Muffins,breakfast bakery,bakery,breakfast bakery,3.0
SP,1,2017-08-30 16:05:34,2017-08-30 00:00:00,408.95,Loyal Customers,Loyality programs;Cross Sell,4819,54588,1851,Mozzarella & Cheddar Cheese Twists Natural Cheese Snacks,packaged cheese,dairy eggs,packaged cheese,3.0
MG,4,2018-04-13 16:12:50,2018-04-13 00:00:00,428.11,Loyal Customers,Loyality programs;Cross Sell,41110,12610,29872,To Go Disinfectant Spray,cleaning products,household,cleaning products,0.0
SP,3,2017-06-22 15:26:44,2017-06-22 00:00:00,333.07000000000005,Loyal Customers,Loyality programs;Cross Sell,30907,56611,14816,Hawaiian BBQ Macadamia Nuts,nuts seeds dried fruit,snacks,nuts seeds dried fruit,0.0
SP,5,2018-05-03 22:12:32,2018-05-03 00:00:00,310.49,Loyal Customers,Loyality programs;Cross Sell,20425,56451,3451,Double Garlic Ginger and Lime Marinade,World Sampler,pantry,World Sampler,0.0
RJ,5,2018-02-15 11:05:48,2018-02-15 00:00:00,304.72,Loyal Customers,Loyality programs;Cross Sell,25069,10209,8587,Family Pack Bean & Cheese Burritos,frozen meals,frozen,frozen meals,4.0
SP,5,2017-02-17 08:20:35,2017-02-17 00:00:00,312.88,Loyal Customers,Loyality programs;Cross Sell,28646,89666,28770,KetoKrate,juice nectars,beverages,juice nectars,4.0
MA,4,2017-11-01 14:18:10,2017-11-01 00:00:00,346.35,Loyal Customers,Loyality programs;Cross Sell,15314,41937,15331,"Deep Woods Insect Repellent VIII, Dry",more household,household,more household,2.0
MG,3,2018-06-17 08:29:35,2018-06-17 00:00:00,448.29,Loyal Customers,Loyality programs;Cross Sell,127,10135,6764,Original Vegetarian Formula Papaya Enzyme Chewable Tablets,vitamins supplements,personal care,vitamins supplements,4.0
SP,5,2017-07-07 13:26:33,2017-07-07 00:00:00,342.14,Loyal Customers,Loyality programs;Cross Sell,36940,45842,431,Apple Macbook,ice cream ice,frozen,Apple Macbook,2.0
DF,5,2017-10-06 09:46:17,2017-10-06 00:00:00,236.93,Loyal Customers,Loyality programs;Cross Sell,27707,77495,431,Apple Macbook,ice cream ice,frozen,Apple Macbook,4.0
SP,5,2017-12-06 07:41:06,2017-12-06 00:00:00,342.14,Loyal Customers,Loyality programs;Cross Sell,36940,62738,21145,Dried Persimmons,fruit vegetable snacks,snacks,fruit vegetable snacks,2.0
PR,5,2017-02-09 10:51:03,2017-02-09 00:00:00,191.33,Loyal Customers,Loyality programs;Cross Sell,4373,95445,10674,Apples & Cinnamon Instant Irish Oatmeal,hot cereal pancake mixes,breakfast,hot cereal pancake mixes,2.0
RN,5,2018-01-18 22:44:34,2018-01-18 00:00:00,323.52,Loyal Customers,Loyality programs;Cross Sell,13876,68415,15693,Organic Peach Oo La Long Tea,tea,beverages,tea,2.0
SP,5,2018-04-12 23:09:59,2018-04-12 00:00:00,252.82,Loyal Customers,Loyality programs;Cross Sell,29788,35231,6597,with Pump Rebalancing Shampoo,hair care,personal care,hair care,2.0
RJ,5,2017-11-24 18:05:52,2017-11-24 00:00:00,184.12,Loyal Customers,Loyality programs;Cross Sell,3605,66145,12273,Compleats Beef Pot Roast,canned meals beans,canned goods,canned meals beans,2.0
SC,5,2017-07-05 00:57:31,2017-07-05 00:00:00,220.55,Loyal Customers,Loyality programs;Cross Sell,25426,52579,7961,Sparkling Wine Brut,specialty wines champagnes,alcohol,specialty wines champagnes,0.0
SP,5,2017-06-08 19:43:35,2017-06-08 00:00:00,239.13,Loyal Customers,Loyality programs;Cross Sell,19184,316,10080,Double Roasted Tomato Medium Salsa,preserved dips spreads,pantry,preserved dips spreads,2.0
RJ,4,2018-02-27 22:18:18,2018-02-27 00:00:00,433.30000000000007,Loyal Customers,Loyality programs;Cross Sell,33974,95838,4727,Mild Fajita Seasoning,latino foods,international,latino foods,0.0
RJ,5,2018-06-08 15:05:01,2018-06-08 00:00:00,433.30000000000007,Loyal Customers,Loyality programs;Cross Sell,33974,69134,2919,Cracked Peppercorn Tilapia,frozen meat seafood,frozen,frozen meat seafood,0.0
RS,2,2018-05-29 16:36:26,2018-05-29 00:00:00,428.02,Loyal Customers,Loyality programs;Cross Sell,30205,4554,32173,Dry Touch Sunscreen SPF 70 Posted 5/21/2013 Ultra Sheer Sunblock,body lotions soap,personal care,body lotions soap,0.0
RS,2,2018-05-29 16:36:26,2018-05-29 00:00:00,428.02,Loyal Customers,Loyality programs;Cross Sell,30205,4554,9109,Granulated Chicken Bouillon,soup broth bouillon,canned goods,soup broth bouillon,0.0
SP,5,2017-09-27 19:27:54,2017-09-27 00:00:00,232.17,Loyal Customers,Loyality programs;Cross Sell,6788,12758,6498,Sweet Bell Pepper and Roasted Chicken Ravioli Refrigerated Pasta,fresh pasta,dry goods pasta,fresh pasta,0.0
SP,1,2018-03-25 07:57:30,2018-03-25 00:00:00,253.32,Loyal Customers,Loyality programs;Cross Sell,1267,82354,13512,Organic Smoked Chicken Breast,lunch meat,deli,lunch meat,4.0
RJ,1,2018-07-10 11:37:03,2018-07-10 00:00:00,243.14,Loyal Customers,Loyality programs;Cross Sell,23693,90253,23585,Organic Rice Probiotic Drink Blueberry,digestion,personal care,digestion,4.0
SP,3,2017-02-18 15:29:37,2017-02-18 00:00:00,297.93000000000006,Loyal Customers,Loyality programs;Cross Sell,25207,4703,2476,Gluten Free Apple Cinnamon Toaster Pastry,breakfast bars pastries,breakfast,breakfast bars pastries,0.0
RS,5,2017-06-02 09:15:40,2017-06-02 00:00:00,175.07,Loyal Customers,Loyality programs;Cross Sell,342,81885,12159,Protein,yogurt,dairy eggs,Protein,1.0
BA,5,2018-07-25 15:49:36,2018-07-25 00:00:00,214.06,Loyal Customers,Loyality programs;Cross Sell,1353,8010,27797,Simply Cocoa Milk Chocolate,cocoa drink mixes,beverages,cocoa drink mixes,4.0
SP,5,2018-03-25 20:51:55,2018-03-25 00:00:00,235.71,Loyal Customers,Loyality programs;Cross Sell,3688,28289,8145,Premium Dog Food Organic Turkey & Brown Rice Formula,dog food care,pets,dog food care,3.0
CE,2,2018-03-30 19:43:03,2018-03-30 00:00:00,279.65,Loyal Customers,Loyality programs;Cross Sell,14240,46087,14714,"Ground Flaxseed, Almonds, Brazil Nuts, Walnuts, Co-Enzyme Q10",nuts seeds dried fruit,snacks,nuts seeds dried fruit,4.0
SP,5,2018-02-11 14:51:37,2018-02-11 00:00:00,192.14,Loyal Customers,Loyality programs;Cross Sell,2042,23744,2887,Sugar Free Honey Flavored BBQ Sauce,World Sampler,pantry,World Sampler,4.0
SP,5,2017-05-20 15:56:32,2017-05-20 00:00:00,336.26,Loyal Customers,Loyality programs;Cross Sell,4973,92594,7534,Pro-Health Stages Disney Princess Manual Kid's Toothbrush,oral hygiene,personal care,oral hygiene,4.0
SP,5,2017-06-30 01:20:19,2017-06-30 00:00:00,371.22,Loyal Customers,Loyality programs;Cross Sell,32713,56677,24821,Wild Rose Deodorant Spray,deodorants,personal care,deodorants,4.0
MG,5,2017-02-12 21:50:45,2017-02-12 00:00:00,187.09,Loyal Customers,Loyality programs;Cross Sell,26963,57946,24378,Chocolate Coconut Water,juice nectars,beverages,juice nectars,0.0
MG,1,2017-12-05 21:57:17,2017-12-05 00:00:00,187.09,Loyal Customers,Loyality programs;Cross Sell,26963,45904,16840,Mild Guacamole,fresh dips tapenades,deli,fresh dips tapenades,0.0
MG,5,2018-05-11 13:08:50,2018-05-11 00:00:00,424.62,Loyal Customers,Loyality programs;Cross Sell,7441,76346,23520,Dark Chocolate Nutrition Shake,protein meal replacements,personal care,protein meal replacements,6.0
MG,5,2018-05-11 13:08:50,2018-05-11 00:00:00,424.62,Loyal Customers,Loyality programs;Cross Sell,7441,76346,9557,Chicken Breast Fillet,frozen meat seafood,frozen,frozen meat seafood,6.0
MG,5,2018-05-11 13:08:50,2018-05-11 00:00:00,424.62,Loyal Customers,Loyality programs;Cross Sell,7441,76346,16463,"Multi-Purpose Cleaner, Lavender",cleaning products,household,cleaning products,6.0
SP,4,2017-06-06 16:01:30,2017-06-06 00:00:00,416.08,Loyal Customers,Loyality programs;Cross Sell,1254,58042,9881,Vegan Aged White Cheddar Flavor Puffs,chips pretzels,snacks,chips pretzels,4.0
PR,1,2018-05-04 15:20:52,2018-05-04 00:00:00,355.44000000000005,Loyal Customers,Loyality programs;Cross Sell,34492,43110,25198,California Pinot Noir Red Wine,missing,missing,Hand Luggage,6.0
BA,4,2018-01-02 10:51:33,2018-01-02 00:00:00,433.96,Loyal Customers,Loyality programs;Cross Sell,9161,17484,12671,Once Daily Probiotic,digestion,personal care,digestion,5.0
SP,5,2018-07-02 21:30:58,2018-07-02 00:00:00,233.71,Loyal Customers,Loyality programs;Cross Sell,35278,67803,608,Sparkling Lemon Seltzer Water,water seltzer sparkling water,beverages,water seltzer sparkling water,5.0
SP,5,2018-08-15 19:04:44,2018-08-15 00:00:00,245.85,Loyal Customers,Loyality programs;Cross Sell,12689,86108,1117,Turkey Bacon,hot dogs bacon sausage,meat seafood,hot dogs bacon sausage,5.0
PR,5,2018-01-11 23:07:22,2018-01-11 00:00:00,358.05999999999995,Loyal Customers,Loyality programs;Cross Sell,11315,70513,27753,Clean Care,paper goods,household,paper goods,5.0
SP,5,2017-09-30 22:52:23,2017-09-30 00:00:00,222.33,Loyal Customers,Loyality programs;Cross Sell,1472,54616,26918,Mini Crunch Donuts,cookies cakes,snacks,cookies cakes,5.0
GO,5,2018-05-15 08:48:09,2018-05-15 00:00:00,219.03,Loyal Customers,Loyality programs;Cross Sell,1104,38216,8037,Island Fresh Dryer Sheets,laundry,household,laundry,0.0
MG,5,2018-02-04 14:54:53,2018-02-04 00:00:00,290.24,Loyal Customers,Loyality programs;Cross Sell,16959,20467,7845,Grain Free Beef Potato & Green Bean Recipe Ground Entree Dog Food,dog food care,pets,dog food care,4.0
SP,4,2017-09-08 14:04:54,2017-09-08 00:00:00,153.36,Loyal Customers,Loyality programs;Cross Sell,41284,53116,29277,Raw Basil Pesto,MunchPak,dry goods pasta,MunchPak,6.0
RS,5,2017-07-11 10:45:57,2017-07-11 00:00:00,444.98,Loyal Customers,Loyality programs;Cross Sell,8812,75457,14485,Apple Macbook,ice cream ice,frozen,Apple Macbook,4.0
SP,4,2018-05-02 13:10:10,2018-05-02 00:00:00,424.71,Loyal Customers,Loyality programs;Cross Sell,35542,3121,28412,Veggie Penne Pasta,dry pasta,dry goods pasta,dry pasta,0.0
RJ,5,2018-01-31 19:19:07,2018-01-31 00:00:00,444.94000000000005,Loyal Customers,Loyality programs;Cross Sell,28942,50078,17346,Acne Medication Rapid Treatment Face Wash Maximum Action,facial care,personal care,facial care,6.0
MG,5,2017-08-13 13:12:33,2017-08-13 00:00:00,276.14,Loyal Customers,Loyality programs;Cross Sell,11781,43402,17768,Chili Beans Black Beans Mild Chili Sauce,canned jarred vegetables,canned goods,canned jarred vegetables,0.0
MG,5,2017-07-28 13:02:31,2017-07-28 00:00:00,397.94,Loyal Customers,Loyality programs;Cross Sell,1929,45426,23896,Apple Macbook,ice cream ice,frozen,Apple Macbook,3.0
RS,5,2018-07-02 20:15:38,2018-07-02 00:00:00,335.97,Loyal Customers,Loyality programs;Cross Sell,15431,90977,9260,"Ginger, Pickled",asian foods,international,asian foods,0.0
SC,5,2017-08-07 21:06:36,2017-08-07 00:00:00,424.36,Loyal Customers,Loyality programs;Cross Sell,13627,52145,21904,Earth Paste Amazingly Natural Toothpaste Peppermint,oral hygiene,personal care,oral hygiene,4.0
MG,5,2017-03-17 18:43:55,2017-03-17 00:00:00,596.6500000000002,Loyal Customers,Loyality programs;Cross Sell,709,14163,22594,Quattro Formaggi Four Cheeses Pizza,KetoKrate,deli,KetoKrate,4.0
RS,5,2017-07-22 13:53:20,2017-07-22 00:00:00,445.87,Loyal Customers,Loyality programs;Cross Sell,28082,95830,991,California Pinot Noir Red Wine,missing,missing,Hand Luggage,4.0
SP,1,2018-01-22 10:41:08,2018-01-22 00:00:00,295.19,Loyal Customers,Loyality programs;Cross Sell,37948,86044,25788,Raw & Sprouted Spicy Chipotle Nut Blend,nuts seeds dried fruit,snacks,nuts seeds dried fruit,4.0
MG,4,2017-04-13 12:44:32,2017-04-13 00:00:00,225.57,Loyal Customers,Loyality programs;Cross Sell,1261,60423,21988,"Ready-To-Eat Meal, Beef, Cheese & Crackers",crackers,snacks,crackers,4.0
SP,5,2018-05-09 09:25:59,2018-05-09 00:00:00,431.17,Loyal Customers,Loyality programs;Cross Sell,34438,73372,15483,Sparkling Peach Nectarine Soda,juice nectars,beverages,juice nectars,0.0
RJ,5,2017-05-24 16:10:03,2017-05-24 00:00:00,525.55,Loyal Customers,Loyality programs;Cross Sell,29295,49518,23712,Natural Crackers,crackers,snacks,crackers,4.0
SP,5,2017-12-11 23:18:40,2017-12-11 00:00:00,442.08,Loyal Customers,Loyality programs;Cross Sell,30963,26782,8953,Key Limes,packaged produce,produce,packaged produce,4.0
SP,1,2018-01-19 07:29:51,2018-01-19 00:00:00,442.08,Loyal Customers,Loyality programs;Cross Sell,30963,27622,31496,White Sage Campfire Incense Sticks,air fresheners candles,household,air fresheners candles,4.0
BA,4,2017-09-30 00:56:26,2017-09-30 00:00:00,400.1,Loyal Customers,Loyality programs;Cross Sell,9483,11250,4670,Organic Lavender Shaving Gel,shave needs,personal care,shave needs,3.0
SP,5,2017-11-24 22:39:38,2017-11-24 00:00:00,469.11,Loyal Customers,Loyality programs;Cross Sell,11457,18950,25636,California Pinot Noir Red Wine,missing,missing,Hand Luggage,6.0
SP,5,2017-11-26 23:15:12,2017-11-26 00:00:00,240.68,Loyal Customers,Loyality programs;Cross Sell,31818,63881,8092,Organic Garlic & ButterCroutons,salad dressing toppings,pantry,salad dressing toppings,0.0
SP,5,2018-03-06 04:20:34,2018-03-06 00:00:00,228.55,Loyal Customers,Loyality programs;Cross Sell,11965,46422,1660,Zinc Sunstick Spf30 - Coconut,soap,personal care,soap,4.0
GO,5,2017-11-29 13:25:18,2017-11-29 00:00:00,219.03,Loyal Customers,Loyality programs;Cross Sell,1104,1781,15039,Bausch + Lomb Alaway Antihistamine Eye Drops,eye ear care,personal care,eye ear care,0.0
PR,5,2018-01-16 13:03:19,2018-01-16 00:00:00,314.04,Loyal Customers,Loyality programs;Cross Sell,17101,11275,9738,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2017-08-19 23:52:34,2017-08-19 00:00:00,370.35,Loyal Customers,Loyality programs;Cross Sell,22113,66305,15010,Vegetable Rich & Hearty Beef Pot Roast Soup,soup broth bouillon,canned goods,soup broth bouillon,0.0
SP,4,2017-09-27 04:24:28,2017-09-27 00:00:00,370.35,Loyal Customers,Loyality programs;Cross Sell,22113,13301,21989,Perfumes,candy chocolate,snacks,Perfumes,0.0
SP,1,2018-05-27 15:26:14,2018-05-27 00:00:00,330.06,Loyal Customers,Loyality programs;Cross Sell,24363,59921,4141,California Pinot Noir Red Wine,missing,missing,Hand Luggage,6.0
SP,4,2018-06-27 12:28:47,2018-06-27 00:00:00,451.18,Loyal Customers,Loyality programs;Cross Sell,2754,37393,8436,Organic Waffles Flax Plus,frozen breakfast,frozen,frozen breakfast,4.0
SC,5,2017-10-03 18:07:53,2017-10-03 00:00:00,238.29,Loyal Customers,Loyality programs;Cross Sell,21060,6746,1634,One Top Tomato Pizza Sauce,canned jarred vegetables,canned goods,canned jarred vegetables,4.0
SP,5,2017-03-04 20:23:54,2017-03-04 00:00:00,227.05,Loyal Customers,Loyality programs;Cross Sell,32703,76645,9772,Sugarfree Spearmint Chewing Gum,oral hygiene,personal care,oral hygiene,5.0
SP,5,2017-08-18 16:46:14,2017-08-18 00:00:00,227.05,Loyal Customers,Loyality programs;Cross Sell,32703,36103,1652,Marinara with Burgundy Wine,MunchPak,dry goods pasta,MunchPak,5.0
RJ,1,2018-05-12 19:29:42,2018-05-12 00:00:00,286.65,Loyal Customers,Loyality programs;Cross Sell,33047,28395,25866,Carrot & Cheddar Superfood Munchies,baby food formula,babies,baby food formula,4.0
RJ,1,2018-05-12 19:29:42,2018-05-12 00:00:00,286.65,Loyal Customers,Loyality programs;Cross Sell,33047,28395,31616,Fridge Pack Pink Lemonade,juice nectars,beverages,juice nectars,4.0
RS,3,2018-08-02 20:27:24,2018-08-02 00:00:00,184.48,Loyal Customers,Loyality programs;Cross Sell,27837,82229,8861,Double Green Matcha Tea Bags,tea,beverages,tea,6.0
